 11 2387.065755 2.707E-30 2.255E-02.08020.352 3894.16780.690.007040          0 1 1          0 2 0  7  4  3        7  2  6      432230807294713152    15.0   15.0
 11 2387.371453 6.232E-27 3.667E-02.02990.235 2550.88250.270.008270          0 1 0          0 0 0 15  5 11       14  2 12      474426807260713049    31.0   29.0
 11 2387.889233 1.127E-29 3.208E+00.02240.265 4967.49070.10-.014000          0 1 1          0 2 0 13  2 12       12  2 11      434233807294713152    81.0   75.0
 11 2387.924829 1.295E-30 2.126E-02.07110.352 4033.61460.62-.003620          0 1 1          0 2 0  7  5  2        7  3  5      432230807294713152    15.0   15.0
 11 2387.996422 7.653E-27 5.596E-01.06670.265 3266.76430.70-.007990          0 2 0          0 0 0 13  3 10       12 10  3      434233807260713049    81.0   75.0
 11 2388.013831 2.680E-29 1.960E-03.02020.265 3266.76430.18-.003550          0 1 0          0 0 0 13 11  2       12 10  3      474426807260713049    81.0   75.0
 11 2388.014241 2.560E-27 5.616E-01.02020.265 3266.76430.18-.003550          0 1 0          0 0 0 13 11  3       12 10  2      374223807260713049    27.0   25.0
 11 2388.031253 2.569E-29 3.785E-03.02330.208 3439.30680.20-.006110          0 2 0          0 0 0 15  1 14       16  4 13      434233807260713049    93.0   99.0
 11 2388.177401 2.741E-28 3.285E-05.06390.298 1874.97300.61-.011230          0 2 0          0 0 0  9  1  8       10  6  5      534223807260713049    57.0   63.0
 11 2388.286968 6.376E-28 7.903E-01.04600.281 3833.14440.44-.024200          1 0 0          0 1 0 12  7  6       11  6  5      434223807294713152    75.0   69.0
 11 2388.577261 1.328E-30 3.656E-05.06170.265 3032.69030.64-.010760          0 0 1          0 0 0 11  3  9       12  9  4      532230807260713049    69.0   75.0
 11 2388.749597 3.789E-30 3.224E+00.02220.265 4966.63340.09-.013930          0 1 1          0 2 0 13  1 12       12  1 11      432230807294713152    27.0   25.0
 11 2388.804339 1.704E-29 7.743E-04.07480.281 3135.76490.680.008690          1 0 0          0 1 0 11  4  7       11  1 10      534233807294713152    69.0   69.0
 11 2389.011988 4.967E-29 5.434E-01.08080.333 4224.58650.700.008020          1 1 0          0 2 0  9  4  5        8  3  6      434233807294713152    57.0   51.0
 11 2389.145364 1.055E-29 1.230E+00.03100.265 4557.55500.30-.018150          1 0 0          0 1 0 13  9  5       12  8  4      434233807294713152    27.0   25.0
 11 2389.155201 3.166E-29 1.230E+00.03100.265 4557.54630.30-.018120          1 0 0          0 1 0 13  9  4       12  8  5      334233807294713152    81.0   75.0
