 21 4001.746875 2.378E-27 4.267E-04.06920.088 1648.42100.74-.005439       0 1 1 21       1 0 0 02                    P 30e     3666632429 9 9 711    59.0   61.0
 21 4001.854490 1.419E-30 7.737E-05.07400.100 2704.94260.70-.004999       0 3 3 21       1 2 2 02                    P 17f     3666632429 9 9 711    33.0   35.0
 21 4001.881126 6.260E-28 3.215E-03.06830.085 2370.69800.74-.005451       1 0 0 22       1 1 1 02                    R 33e     3666632429 9 9 711    69.0   67.0
 21 4001.907693 5.531E-29 5.850E-07.08470.116  679.09900.69-.004299       0 0 0 21       0 1 1 01                    P  5e     5666632429 9 9 711     9.0   11.0
 21 4002.062909 1.728E-29 7.135E-04.07300.098 2682.10510.70-.004376       1 1 1 22       2 0 0 03                    R 18e     3666632429 9 9 711    39.0   37.0
 21 4002.065702 4.433E-27 4.208E-03.06660.077 2075.67110.74-.006037       0 1 1 21       0 2 2 01                    R 43f     3665632429 9 9 711    89.0   87.0
 21 4002.117075 2.679E-29 1.192E-02.05880.065 3446.89010.67-.007352       0 1 1 21       0 2 2 01                    R 73f     3655532429 9 9 711   149.0  147.0
 21 4002.308941 1.716E-26 8.976E-05.07160.095  865.31990.71-.004862       0 0 0 21       0 1 1 01                    Q 22f     5666632429 9 9 711    45.0   45.0
 21 4002.437654 3.596E-27 4.583E-03.06630.076 2145.29050.74-.006143       0 1 1 21       0 2 2 01                    R 45f     3665632429 9 9 711    93.0   91.0
 21 4002.482085 4.265E-29 1.125E-02.05950.066 3333.72720.68-.007280       0 1 1 21       0 2 2 01                    R 71f     3655532429 9 9 711   145.0  143.0
 21 4002.554179 5.672E-28 3.579E-03.06800.084 2424.57170.74-.005576       1 0 0 22       1 1 1 02                    R 35e     3666632429 9 9 711    73.0   71.0
 21 4002.756959 2.860E-27 4.978E-03.06590.075 2218.02950.74-.006246       0 1 1 21       0 2 2 01                    R 47f     3665632429 9 9 711    97.0   95.0
 21 4002.794488 6.676E-29 1.061E-02.06020.066 3223.66380.69-.007206       0 1 1 21       0 2 2 01                    R 69f     3655532429 9 9 711   141.0  139.0
 21 4002.926885 1.842E-26 8.983E-05.07250.097  831.68290.71-.004745       0 0 0 21       0 1 1 01                    Q 20f     5666632429 9 9 711    41.0   41.0
 21 4003.023615 2.230E-27 5.390E-03.06550.074 2293.88680.74-.006346       0 1 1 21       0 2 2 01                    R 49f     3665632429 9 9 711   101.0   99.0
 21 4003.054275 1.027E-28 9.987E-03.06080.066 3116.70180.69-.007130       0 1 1 21       0 2 2 01                    R 67f     3655532429 9 9 711   137.0  135.0
 21 4003.111947 1.978E-29 8.596E-04.07200.096 2712.60090.71-.004548       1 1 1 22       2 0 0 03                    R 20e     3666632429 9 9 711    43.0   41.0
 21 4003.176477 5.021E-28 3.964E-03.06760.082 2481.56240.75-.005697       1 0 0 22       1 1 1 02                    R 37e     3666632429 9 9 711    77.0   75.0
 21 4003.237618 1.705E-27 5.820E-03.06510.072 2372.86130.74-.006444       0 1 1 21       0 2 2 01                    R 51f     3655532429 9 9 711   105.0  103.0
 21 4003.261437 1.554E-28 9.397E-03.06140.067 3012.84300.70-.007052       0 1 1 21       0 2 2 01                    R 65f     3655532429 9 9 711   133.0  131.0
 21 4003.398969 1.279E-27 6.268E-03.06470.071 2454.95160.73-.006538       0 1 1 21       0 2 2 01                    R 53f     3655532429 9 9 711   109.0  107.0
 21 4003.415967 2.309E-28 8.822E-03.06210.068 2912.08910.71-.006972       0 1 1 21       0 2 2 01                    R 63f     3655532429 9 9 711   129.0  127.0
 21 4003.436435 5.163E-29 1.526E-04.07050.093 2186.39130.72-.005273       0 2 2 21       1 1 1 02                    P 25e     3666632429 9 9 711    49.0   51.0
 21 4003.487389 1.929E-26 8.990E-05.07350.099  801.17310.70-.004623       0 0 0 21       0 1 1 01                    Q 18f     5666632429 9 9 711    37.0   37.0
 21 4003.507667 9.422E-28 6.740E-03.06420.070 2540.15630.73-.006630       0 1 1 21       0 2 2 01                    R 55f     3655532429 9 9 711   113.0  111.0
 21 4003.517860 3.371E-28 8.269E-03.06260.068 2814.44180.71-.006890       0 1 1 21       0 2 2 01                    R 61f     3655532429 9 9 711   125.0  123.0
 21 4003.562217 8.261E-28 1.521E-05.08800.120  672.06760.70-.004018       0 0 0 21       0 1 1 01                    P  3e     5666632429 9 9 711     5.0    7.0
 21 4003.563713 6.811E-28 7.229E-03.06370.070 2628.47380.72-.006719       0 1 1 21       0 2 2 01                    R 57f     3655532429 9 9 711   117.0  115.0
 21 4003.567110 4.835E-28 7.739E-03.06320.069 2719.90290.72-.006806       0 1 1 21       0 2 2 01                    R 59f     3655532429 9 9 711   121.0  119.0
 21 4003.747938 4.345E-28 4.369E-03.06730.080 2541.66900.75-.005814       1 0 0 22       1 1 1 02                    R 39e     3666632429 9 9 711    81.0   79.0
